booking_id,customer_id,restaurant,booking_date,time_slot,party_size,special_requests,dietary_requirements
RB012814,19583,Sunset Restaurant,2024-10-22 03:51:32,19:00,7,Quiet corner table; Booster seat needed; Engagement celebration,Gluten-free
RB012815,21084,Ocean View Grill,2025-12-08 04:46:42,19:00,3,Anniversary celebration - special dessert requested; Halal meal options; Near the fireplace,Vegan
RB012816,6996,Blue Horizon Main,2025-12-01 11:42:56,15:00,2,,Vegan
RB012817,2283,Sunset Restaurant,2025-05-24 22:15:56,18:00,4,Private booth; Chef's tasting menu requested; Extra space for medical equipment,Halal
RB012818,3123,Blue Horizon Main,2025-01-06 12:37:02,18:00,6,Business dinner - discrete service requested; Nut-free preparation required,None
RB012819,34166,Blue Horizon Main,2025-11-07 18:05:16,16:00,7,Birthday celebration - cake arranged; Extra space for medical equipment; Chef's tasting menu requested; Vegetarian menu options,Vegetarian
RB012820,10121,Ocean View Grill,2025-07-04 01:44:50,22:00,1,,None
RB012821,14751,Ocean View Grill,2025-04-04 16:53:28,11:00,8,Quiet corner table; Wheelchair accessible table needed; Special wine to be decanted,Halal
RB012822,44435,Blue Horizon Main,2024-06-15 07:10:28,12:00,3,Booster seat needed,Vegan
RB012823,36243,Skyline Lounge,2025-07-03 11:06:22,19:00,4,Sommelier assistance requested,Halal
RB012824,45063,Ocean View Grill,2025-07-21 20:40:56,20:00,2,,Vegan
RB012825,32418,Skyline Lounge,2025-10-08 05:24:15,17:00,6,Nut-free preparation required; Near the fireplace; Custom menu tasting,Halal
RB012826,8085,Ocean View Grill,2024-11-23 15:43:15,17:00,4,Dairy-free alternatives needed; Bar seating,Halal
RB012827,24930,Ocean View Grill,2024-06-13 16:41:13,21:00,1,Extra space for medical equipment,Gluten-free
RB012828,9876,Blue Horizon Main,2024-01-15 21:38:58,12:00,1,,None
RB012829,1003,Blue Horizon Main,2024-04-01 14:48:30,22:00,4,Wheelchair accessible table needed; Wine pairing recommendations needed,None
RB012830,47237,Ocean View Grill,2025-04-22 11:47:11,14:00,7,Wine pairing recommendations needed; Vegetarian menu options; Private booth,Vegetarian
RB012831,29167,Skyline Lounge,2024-05-01 18:19:59,17:00,5,Dairy-free alternatives needed,None
RB012832,25136,Skyline Lounge,2025-08-14 04:13:45,20:00,7,High chair required; Engagement celebration,Halal
RB012833,5906,Sunset Restaurant,2024-12-25 05:28:50,13:00,2,Booster seat needed; Kosher meal options,None
RB012834,15555,Sunset Restaurant,2025-08-13 06:12:54,13:00,1,Window table with ocean view; Special wine to be decanted,None
RB012835,10312,Skyline Lounge,2024-10-28 16:08:58,19:00,7,Romantic dinner setup requested; Booster seat needed; Vegetarian menu options,Halal
RB012836,13825,Ocean View Grill,2025-09-20 21:24:58,15:00,1,,Gluten-free
RB012837,32495,Skyline Lounge,2024-05-31 11:31:12,11:00,6,Booster seat needed; Sommelier assistance requested; Romantic dinner setup requested; Private booth,Gluten-free
RB012838,41326,Ocean View Grill,2025-11-24 19:26:13,16:00,8,High chair required; Window table with ocean view; Birthday celebration - cake arranged; Wine pairing recommendations needed,Vegetarian
RB012839,33472,Ocean View Grill,2025-12-13 01:08:07,15:00,2,Chef's tasting menu requested; Nut-free preparation required,Gluten-free
RB012840,31770,Ocean View Grill,2025-09-12 01:55:51,20:00,6,Nut-free preparation required; High chair required; Custom menu tasting; Anniversary celebration - special dessert requested,None
RB012841,3513,Sunset Restaurant,2024-07-12 06:21:30,19:00,4,Sommelier assistance requested; Business dinner - discrete service requested; Private booth,Vegetarian
RB012842,43430,Skyline Lounge,2024-12-20 02:35:33,21:00,6,Romantic dinner setup requested; Custom menu tasting; Dairy-free alternatives needed; Quiet corner table,Vegetarian
RB012843,44948,Skyline Lounge,2024-06-04 23:34:02,12:00,8,Wheelchair accessible table needed; Chef's tasting menu requested; Bar seating; Engagement celebration,Halal
RB012844,7895,Blue Horizon Main,2024-07-18 11:01:25,16:00,3,Early arrival for cocktails; Gluten-free options required; High chair required,Vegan
RB012845,1422,Ocean View Grill,2024-10-12 13:15:05,15:00,1,Wheelchair accessible table needed,None
RB012846,28826,Skyline Lounge,2025-06-19 19:07:27,11:00,6,Special wine to be decanted; Easy access seating required; Vegan menu options; Romantic dinner setup requested,Halal
RB012847,3431,Sunset Restaurant,2025-11-24 05:31:37,17:00,2,,Halal
RB012848,14168,Ocean View Grill,2024-12-10 11:41:47,18:00,8,Engagement celebration; Wheelchair accessible table needed,Gluten-free
RB012849,24425,Blue Horizon Main,2024-05-17 13:28:58,20:00,4,Shellfish allergy - strict preparation required; Early arrival for cocktails,Halal
RB012850,43821,Ocean View Grill,2025-08-04 10:22:05,17:00,7,Extra space for medical equipment; Special wine to be decanted; Near the fireplace,Gluten-free
RB012851,24949,Sunset Restaurant,2024-05-18 01:12:06,21:00,7,Extra space for medical equipment; Dairy-free alternatives needed; Quiet corner table,Gluten-free
RB012852,20708,Sunset Restaurant,2025-01-16 01:59:23,14:00,3,Business dinner - discrete service requested; Window table with ocean view; Nut-free preparation required,Vegetarian
RB012853,43722,Ocean View Grill,2025-10-14 04:00:51,18:00,4,Special wine to be decanted; Business dinner - discrete service requested; Window table with ocean view,Vegetarian
RB012854,10719,Ocean View Grill,2024-01-12 16:40:59,11:00,5,Booster seat needed; Halal meal options; Chef's tasting menu requested,Vegan
RB012855,15407,Skyline Lounge,2024-03-03 11:24:46,14:00,7,Anniversary celebration - special dessert requested; Easy access seating required; Dairy-free alternatives needed; Chef's tasting menu requested,Gluten-free
RB012856,24302,Skyline Lounge,2024-06-23 10:04:25,22:00,1,,Gluten-free
RB012857,18074,Ocean View Grill,2024-03-11 01:15:04,11:00,4,Vegetarian menu options; Birthday celebration - cake arranged,None
RB012858,42438,Skyline Lounge,2025-04-10 06:43:30,17:00,1,,Vegetarian
RB012859,40475,Sunset Restaurant,2025-08-06 01:35:25,22:00,2,Business dinner - discrete service requested,Gluten-free
RB012860,18295,Skyline Lounge,2024-01-08 19:29:27,13:00,4,Anniversary celebration - special dessert requested,None
RB012861,35206,Blue Horizon Main,2025-09-27 10:13:57,11:00,3,Dairy-free alternatives needed; Early arrival for cocktails,Vegetarian
RB012862,38490,Skyline Lounge,2025-07-08 18:50:35,21:00,1,Halal meal options; Private booth,None
RB012863,2501,Ocean View Grill,2024-09-02 14:03:21,19:00,6,High chair required; Private booth,Halal
RB012864,13792,Blue Horizon Main,2025-09-24 10:25:31,14:00,3,Nut-free preparation required,Vegan
RB012865,38396,Ocean View Grill,2024-10-02 07:08:17,18:00,5,Business dinner - discrete service requested; Wheelchair accessible table needed,Vegetarian
RB012866,12301,Ocean View Grill,2024-09-07 03:53:07,13:00,6,Near the fireplace; Birthday celebration - cake arranged,None
RB012867,45608,Sunset Restaurant,2025-04-12 13:19:20,17:00,4,Window table with ocean view,Halal
RB012868,39474,Skyline Lounge,2025-09-04 14:07:29,14:00,7,Family reunion dinner; Shellfish allergy - strict preparation required; Booster seat needed,Vegan
RB012869,1290,Ocean View Grill,2025-10-06 06:22:57,12:00,6,Wine pairing recommendations needed; Private booth; Booster seat needed,Vegan
RB012870,8720,Skyline Lounge,2024-04-03 03:36:29,15:00,4,Booster seat needed; Romantic dinner setup requested,None
RB012871,2091,Skyline Lounge,2025-02-17 07:08:10,19:00,4,Booster seat needed; Family reunion dinner; Special wine to be decanted,None
RB012872,45731,Blue Horizon Main,2024-06-06 11:57:42,16:00,5,Engagement celebration; Window table with ocean view; Sommelier assistance requested,Gluten-free
RB012873,46658,Skyline Lounge,2025-09-15 19:03:38,16:00,5,Business dinner - discrete service requested,Halal
RB012874,25775,Sunset Restaurant,2024-03-07 18:21:41,15:00,7,Easy access seating required; Chef's tasting menu requested; Vegetarian menu options,None
RB012875,722,Blue Horizon Main,2024-04-21 03:28:52,21:00,1,Wheelchair accessible table needed,Gluten-free
RB012876,2805,Ocean View Grill,2025-12-26 22:30:28,18:00,5,Outdoor seating; Anniversary celebration - special dessert requested; Gluten-free options required,Halal
RB012877,21858,Ocean View Grill,2024-10-28 13:33:48,11:00,7,Vegan menu options; Bar seating; Birthday celebration - cake arranged,Vegetarian
RB012878,21367,Skyline Lounge,2024-01-13 09:14:53,19:00,3,Private booth; Business dinner - discrete service requested; Sommelier assistance requested,None
RB012879,2923,Sunset Restaurant,2025-10-15 14:07:47,17:00,4,Romantic dinner setup requested; Special wine to be decanted,Gluten-free
RB012880,45071,Ocean View Grill,2024-10-01 20:51:51,19:00,4,Business dinner - discrete service requested; Wheelchair accessible table needed,Vegan
RB012881,15136,Ocean View Grill,2024-12-18 04:42:22,19:00,6,Booster seat needed; Window table with ocean view,Vegan
RB012882,43458,Sunset Restaurant,2024-04-13 01:17:47,20:00,4,Easy access seating required,None
RB012883,16754,Sunset Restaurant,2025-01-29 02:33:10,18:00,6,Private booth; High chair required; Family reunion dinner,Gluten-free
RB012884,13843,Sunset Restaurant,2024-10-18 19:40:52,20:00,2,,Halal
RB012885,1291,Skyline Lounge,2025-06-25 17:41:01,17:00,2,Anniversary celebration - special dessert requested,Gluten-free
RB012886,18316,Sunset Restaurant,2025-03-08 22:27:53,20:00,2,Vegetarian menu options,Vegetarian
RB012887,13902,Blue Horizon Main,2024-06-05 15:56:03,19:00,5,Window table with ocean view; Easy access seating required,Halal
RB012888,48873,Blue Horizon Main,2025-04-19 19:47:43,20:00,4,Anniversary celebration - special dessert requested,Vegan
RB012889,18479,Ocean View Grill,2025-10-11 11:32:30,11:00,4,Booster seat needed; Family reunion dinner,None
RB012890,28771,Ocean View Grill,2024-11-13 20:07:17,18:00,6,Private booth; Shellfish allergy - strict preparation required; Wine pairing recommendations needed; Family reunion dinner,None
RB012891,22673,Ocean View Grill,2025-11-23 15:35:48,15:00,7,Shellfish allergy - strict preparation required; Anniversary celebration - special dessert requested; High chair required,Vegetarian
RB012892,13764,Blue Horizon Main,2024-03-10 12:08:15,13:00,1,,Vegetarian
RB012893,8310,Skyline Lounge,2024-07-17 13:22:13,11:00,7,Window table with ocean view; Dairy-free alternatives needed,Halal
RB012894,12770,Ocean View Grill,2024-10-11 19:39:52,16:00,8,High chair required; Bar seating; Dairy-free alternatives needed,None
RB012895,12497,Ocean View Grill,2024-10-10 18:46:30,21:00,6,Business dinner - discrete service requested; Outdoor seating,None
RB012896,34756,Sunset Restaurant,2024-07-01 07:54:25,13:00,3,Shellfish allergy - strict preparation required,Gluten-free
RB012897,2866,Blue Horizon Main,2025-03-04 13:12:07,15:00,8,Chef's tasting menu requested; Romantic dinner setup requested; Gluten-free options required,Vegetarian
RB012898,10652,Sunset Restaurant,2025-09-03 12:22:44,11:00,3,Halal meal options; Wine pairing recommendations needed; Romantic dinner setup requested,Vegan
RB012899,9330,Ocean View Grill,2025-10-05 21:33:57,13:00,3,Extra space for medical equipment; Business dinner - discrete service requested; Window table with ocean view,Gluten-free
RB012900,38477,Skyline Lounge,2024-02-05 03:31:35,20:00,5,Sommelier assistance requested; Engagement celebration,None
RB012901,3567,Ocean View Grill,2025-01-12 08:55:08,13:00,2,Halal meal options,Vegan
RB012902,19841,Skyline Lounge,2025-05-11 20:18:35,22:00,4,Near the fireplace; Engagement celebration,Vegan
RB012903,4614,Ocean View Grill,2024-12-21 05:53:43,22:00,2,,None
RB012904,5002,Skyline Lounge,2024-04-12 19:14:32,14:00,3,Anniversary celebration - special dessert requested; High chair required; Early arrival for cocktails,Gluten-free
RB012905,31856,Skyline Lounge,2024-01-26 03:04:25,12:00,3,Private booth; Kosher meal options; Business dinner - discrete service requested,Gluten-free
RB012906,32461,Sunset Restaurant,2024-02-07 06:36:57,21:00,6,Wheelchair accessible table needed; Halal meal options; Wine pairing recommendations needed,Vegetarian
RB012907,25486,Blue Horizon Main,2024-08-11 00:00:12,19:00,7,Easy access seating required; Special wine to be decanted; Engagement celebration,Halal
RB012908,37480,Sunset Restaurant,2024-10-04 17:50:14,21:00,2,Wine pairing recommendations needed,Vegan
RB012909,5959,Sunset Restaurant,2025-04-13 06:48:16,21:00,1,,Halal
RB012910,26475,Blue Horizon Main,2025-02-21 23:24:30,11:00,8,Easy access seating required; Nut-free preparation required,Gluten-free
RB012911,20248,Ocean View Grill,2025-01-30 13:53:41,15:00,1,,Vegan
RB012912,46652,Blue Horizon Main,2025-11-01 06:43:41,11:00,1,Wheelchair accessible table needed,Vegetarian
RB012913,27534,Ocean View Grill,2024-12-21 20:19:31,11:00,1,Private booth; Special wine to be decanted,Gluten-free
RB012914,7496,Blue Horizon Main,2025-12-02 15:00:55,22:00,6,Quiet corner table; Business dinner - discrete service requested,Vegan
RB012915,14486,Ocean View Grill,2025-07-29 00:12:42,11:00,1,Quiet corner table; Easy access seating required,None
RB012916,40278,Blue Horizon Main,2024-03-24 04:07:05,22:00,7,Wheelchair accessible table needed; Private booth; Chef's tasting menu requested,None
RB012917,38908,Skyline Lounge,2024-09-12 14:13:34,13:00,1,Business dinner - discrete service requested; Wheelchair accessible table needed,Vegetarian
RB012918,33662,Sunset Restaurant,2025-12-18 17:56:43,12:00,1,,Vegetarian
RB012919,28302,Blue Horizon Main,2024-07-21 18:07:18,14:00,2,Anniversary celebration - special dessert requested; Outdoor seating,Vegetarian
RB012920,12619,Sunset Restaurant,2024-09-24 16:14:26,16:00,2,,None
RB012921,25345,Ocean View Grill,2024-09-06 23:41:50,19:00,8,Engagement celebration; Easy access seating required; Special wine to be decanted,Vegetarian
RB012922,19753,Sunset Restaurant,2024-01-18 05:05:39,16:00,1,,Vegetarian
RB012923,34841,Ocean View Grill,2025-02-01 13:15:46,21:00,1,Vegan menu options; Family reunion dinner,Halal
RB012924,21865,Skyline Lounge,2024-12-12 07:00:29,11:00,1,,Vegan
RB012925,26109,Skyline Lounge,2025-10-05 08:45:06,17:00,5,Dairy-free alternatives needed,Vegetarian
RB012926,13373,Sunset Restaurant,2024-08-21 19:07:05,15:00,2,Easy access seating required; Wine pairing recommendations needed,Gluten-free
RB012927,34459,Sunset Restaurant,2025-03-24 05:18:48,13:00,1,Business dinner - discrete service requested; Vegetarian menu options,Vegan
RB012928,44034,Skyline Lounge,2024-07-26 15:20:04,22:00,5,Engagement celebration; Private booth,Vegan
RB012929,34437,Skyline Lounge,2025-09-08 18:33:47,16:00,6,Booster seat needed; Anniversary celebration - special dessert requested; Vegan menu options,Halal
RB012930,18058,Ocean View Grill,2024-11-14 20:54:22,21:00,5,Family reunion dinner,None
RB012931,44015,Ocean View Grill,2025-07-04 16:08:12,13:00,3,Near the fireplace,Vegetarian
RB012932,42335,Blue Horizon Main,2025-10-01 06:08:54,17:00,4,Anniversary celebration - special dessert requested; Vegan menu options; High chair required,Gluten-free
RB012933,38768,Skyline Lounge,2025-04-18 10:31:41,18:00,5,Early arrival for cocktails; Birthday celebration - cake arranged,None
RB012934,32716,Sunset Restaurant,2024-05-01 18:13:04,14:00,5,Quiet corner table,Vegan
RB012935,22857,Sunset Restaurant,2024-12-13 22:36:18,17:00,2,Vegan menu options; Custom menu tasting,None
RB012936,9225,Skyline Lounge,2024-10-19 18:24:21,19:00,2,Early arrival for cocktails; Extra space for medical equipment,Gluten-free
RB012937,33671,Sunset Restaurant,2025-05-08 14:55:02,12:00,8,Extra space for medical equipment; Window table with ocean view; Anniversary celebration - special dessert requested,Halal
RB012938,22749,Sunset Restaurant,2025-01-12 08:18:46,17:00,2,Family reunion dinner,Gluten-free
RB012939,40586,Ocean View Grill,2024-02-25 00:48:10,20:00,4,Near the fireplace; Sommelier assistance requested; Wheelchair accessible table needed,Vegan
RB012940,18018,Blue Horizon Main,2024-02-16 23:45:41,14:00,3,Family reunion dinner; Wheelchair accessible table needed,Halal
RB012941,4961,Ocean View Grill,2025-09-22 13:58:31,11:00,6,Window table with ocean view; High chair required; Engagement celebration; Special wine to be decanted,Vegetarian
RB012942,42817,Ocean View Grill,2025-10-12 07:13:01,21:00,8,Wine pairing recommendations needed; Gluten-free options required; Window table with ocean view; Extra space for medical equipment,Vegetarian
RB012943,31273,Skyline Lounge,2024-09-15 00:28:11,22:00,2,,Halal
RB012944,45595,Sunset Restaurant,2024-11-07 21:02:27,21:00,7,Family reunion dinner; Near the fireplace,None
RB012945,17701,Skyline Lounge,2025-11-16 07:32:20,15:00,4,Special wine to be decanted,Gluten-free
