booking_id,customer_id,room_number,room_type,check_in,check_out,duration_days,num_adults,num_children,loyalty_tier,special_amenities,special_requests,booking_status,payment_method,total_amount,points_earned
BK011076,24838,0816,Deluxe,2024-05-09 06:42:38,2024-05-19 11:00:38,10,1,2,Bronze,"Basic WiFi, Welcome Drink",,Confirmed,JCB 16 digit,7838.308649275433,7838
BK011077,13889,1419,Suite,2025-05-21 01:36:11,2025-05-31 14:00:11,10,3,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Checked-in,American Express,16145.244795217086,32290
BK011078,47843,1401,Suite,2024-05-21 02:54:53,2024-05-23 11:00:53,2,3,0,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,VISA 16 digit,4546.5987077324335,4546
BK011079,21120,1727,Suite,2025-10-30 03:29:48,2025-11-01 14:00:48,2,3,0,Gold,"Executive Lounge Access, Evening Turndown Service",,Checked-in,JCB 16 digit,2431.260779544594,4862
BK011080,18596,1629,Suite,2025-08-22 09:06:25,2025-09-03 11:00:25,12,4,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-in,VISA 19 digit,31966.609019003237,31966
BK011081,6176,1301,Suite,2025-07-25 15:03:49,2025-07-29 03:03:49,2,4,0,Titanium,"Premium Welcome Gift, Custom Room Fragrance",,Checked-out,Diners Club / Carte Blanche,3819.2470504574117,15276
BK011082,14587,1717,Suite,2025-01-24 04:40:47,2025-01-25 16:00:47,1,2,1,Platinum,"Evening Turndown Service, Airport Transfer",,Cancelled,JCB 15 digit,1077.1604495107802,3231
BK011083,6081,0204,Standard,2024-06-15 02:21:38,2024-06-25 13:00:38,10,2,0,Silver,"Fruit Basket, Welcome Drink",No special requests,Confirmed,American Express,4776.054794233573,7164
BK011084,1555,1314,Suite,2025-02-19 10:29:33,2025-03-05 22:29:33,13,3,0,Titanium,"Premium Welcome Gift, Private Butler Service",,Cancelled,VISA 19 digit,18154.310363854413,72617
BK011085,36679,0630,Deluxe,2025-02-17 18:54:36,2025-02-25 13:00:36,8,1,0,Silver,"Welcome Drink, Fruit Basket",,Checked-out,VISA 13 digit,3927.979124045052,5891
BK011086,43640,0411,Standard,2025-01-28 22:50:50,2025-01-30 14:00:50,2,2,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Checked-out,Discover,791.9787943675328,1583
BK011087,6312,0320,Standard,2025-02-18 23:53:04,2025-02-26 13:00:04,8,1,0,Silver,"Premium WiFi, Welcome Drink",,Checked-out,Discover,2713.8168715436977,4070
BK011088,31821,0518,Deluxe,2024-07-11 11:29:25,2024-07-17 23:29:25,5,2,0,Titanium,"Private Butler Service, Custom Room Fragrance",,Cancelled,Mastercard,2979.3896394761314,11917
BK011089,44019,0914,Deluxe,2024-01-28 10:53:14,2024-02-05 22:53:14,7,1,1,Titanium,"Private Butler Service, Luxury Airport Transfer","Connecting rooms needed, Quiet room requested, Accessible room required, Memory foam pillows requested, Feather-free bedding required, Hypoallergenic bedding required, Nut allergy - strict avoidance needed, Dairy-free diet restrictions, Vegetarian meals needed, Champagne and strawberries setup, Romance package requested, Wedding anniversary celebration, Yoga mat in room, Extra towels needed, International power adapter needed, Business center access after hours, Late check-out needed, Meeting room setup needed, Luxury car rental assistance, Helicopter transfer requested, Private car service needed, Personal trainer session requested, Fitness equipment in room requested, Meditation cushion needed",Checked-in,VISA 13 digit,3663.903724470567,14655
BK011090,24234,1213,Suite,2024-05-13 05:53:00,2024-05-24 13:00:00,11,4,0,Silver,"Premium WiFi, Welcome Drink",,Cancelled,VISA 16 digit,28867.934983330193,43301
BK011091,44263,1713,Suite,2025-08-25 19:43:34,2025-09-01 07:43:34,5,3,1,Titanium,"Private Butler Service, Premium Welcome Gift",,Checked-in,Discover,8319.453748869035,33277
BK011092,8580,1701,Suite,2025-04-15 12:46:26,2025-04-27 13:00:26,12,4,0,Silver,"Fruit Basket, Premium WiFi",,Cancelled,Discover,30648.007128471272,45972
BK011093,34002,1026,Deluxe,2025-02-09 20:10:49,2025-02-12 16:00:49,3,2,0,Platinum,"Welcome Champagne, Premium Amenities",,Checked-in,JCB 15 digit,1920.2058738892185,5760
BK011094,5142,0328,Standard,2025-10-24 15:46:37,2025-11-03 13:00:37,10,1,1,Silver,"Welcome Drink, Fruit Basket",No special requests,Checked-out,Discover,4607.469779132436,6911
BK011095,10633,1728,Suite,2024-04-12 16:52:16,2024-04-23 11:00:16,11,1,2,Bronze,"Welcome Drink, Basic WiFi",,Checked-in,JCB 16 digit,15077.23323313253,15077
BK011096,18374,1120,Deluxe,2025-09-03 14:28:01,2025-09-14 11:00:01,11,1,2,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,JCB 15 digit,7917.697901713948,7917
BK011097,7193,0502,Deluxe,2024-03-01 09:18:37,2024-03-09 13:00:37,8,3,0,Silver,"Welcome Drink, Premium WiFi",,Checked-out,JCB 15 digit,6515.444292665819,9773
BK011098,35084,2022,Presidential Suite,2025-11-16 08:39:44,2025-11-28 11:00:44,12,3,1,Bronze,"Welcome Drink, Basic WiFi","Room with bathtub preferred, Quiet room requested, Near swimming pool, Extra pillows needed, Memory foam pillows requested, Roll-away bed requested, Gluten-free meals required, Dairy-free diet restrictions, Early breakfast requested, Special occasion cake needed, Champagne and strawberries setup, Romance package requested, Extra towels needed, Yoga mat in room, Humidifier requested, Late check-out needed, Early check-in requested for business meeting, Business center access after hours, Train station pickup needed, Luxury car rental assistance, Airport pickup requested, Specific medical equipment storage, Daily yoga session scheduling, Meditation cushion needed",Checked-in,VISA 16 digit,62650.81596867601,62650
BK011099,1968,0801,Deluxe,2025-10-04 01:49:49,2025-10-06 11:00:49,2,1,1,Bronze,"Basic WiFi, Welcome Drink","High floor room requested, Extra blankets needed, Halal food only, Champagne and strawberries setup, Extra coffee supplies requested, Early check-in requested for business meeting, Helicopter transfer requested, Fitness equipment in room requested",Cancelled,JCB 16 digit,1171.8494403777242,1171
BK011100,46668,0321,Standard,2024-01-28 11:29:20,2024-02-05 13:00:20,8,2,0,Silver,"Welcome Drink, Fruit Basket",,Confirmed,Maestro,3135.9896243599283,4703
BK011101,24493,1829,Presidential Suite,2024-01-05 09:17:10,2024-01-08 11:00:10,3,3,2,Bronze,"Welcome Drink, Basic WiFi",,Confirmed,Discover,16297.191232367551,16297
BK011102,13215,0722,Deluxe,2025-02-23 08:41:35,2025-03-06 16:00:35,11,3,0,Platinum,"Premium Amenities, Evening Turndown Service","Corner room preferred, Away from elevator, Room with bathtub preferred, Extra blankets needed, Hypoallergenic bedding required, Roll-away bed requested, Dairy-free diet restrictions, Kosher meals required, Vegetarian meals needed, Romance package requested, Proposal setup assistance needed, Birthday surprise setup needed, Extra hangers needed, Extra coffee supplies requested, Daily newspaper delivery, Printing services required, Early check-in requested for business meeting, Meeting room setup needed, Daily driver service requested, Private car service needed, Luxury car rental assistance, Air purifier due to allergies, Daily yoga session scheduling, Personal trainer session requested",Cancelled,Mastercard,6200.747678541519,18602
BK011103,40191,1319,Suite,2025-10-29 01:59:29,2025-11-01 13:59:29,2,1,2,Titanium,"Luxury Airport Transfer, Custom Room Fragrance",,Cancelled,American Express,2946.5765895790305,11786
BK011104,24344,1529,Suite,2024-02-18 22:06:22,2024-02-21 16:00:22,3,2,0,Platinum,"Premium Amenities, Airport Transfer",,Confirmed,Discover,4408.312506201045,13224
BK011105,28685,1209,Suite,2024-03-29 08:22:15,2024-04-10 14:00:15,12,4,0,Gold,"Premium Welcome Drink, Evening Turndown Service","Room with bathtub preferred, Quiet room requested, Ocean view preferred, Memory foam pillows requested, Hypoallergenic bedding required, Crib needed for infant, Vegan menu requested, Dairy-free diet restrictions, Late dinner service needed, Honeymoon package requested, Birthday surprise setup needed, Champagne and strawberries setup, Extra towels needed, Daily newspaper delivery, Humidifier requested, Video conference setup assistance, Meeting room setup needed, Business center access after hours, Helicopter transfer requested, Daily driver service requested, Luxury car rental assistance, Air purifier due to allergies, Meditation cushion needed, Spa appointment scheduling assistance",Confirmed,JCB 15 digit,26144.85222239226,52289
BK011106,44271,1828,Presidential Suite,2024-11-11 05:08:20,2024-11-15 16:00:20,4,3,1,Platinum,"Evening Turndown Service, Airport Transfer",,Cancelled,Mastercard,23955.94629508632,71867
BK011107,34763,1001,Deluxe,2024-12-07 17:18:19,2024-12-11 13:00:19,4,1,2,Silver,"Fruit Basket, Premium WiFi",,Confirmed,American Express,2634.4965025638726,3951
BK011108,40041,0802,Deluxe,2024-07-18 18:33:18,2024-07-22 11:00:18,4,3,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,American Express,3192.2792238599786,3192
BK011109,42417,1520,Suite,2025-02-23 20:30:47,2025-03-05 11:00:47,10,1,3,Bronze,"Basic WiFi, Welcome Drink",,Confirmed,JCB 15 digit,21653.742219550135,21653
BK011110,14174,1225,Suite,2025-07-15 05:28:45,2025-07-17 14:00:45,2,1,2,Gold,"Executive Lounge Access, Evening Turndown Service",,Cancelled,VISA 19 digit,2733.6805045292244,5467
BK011111,3444,1428,Suite,2024-04-11 16:30:31,2024-04-21 16:00:31,10,2,0,Platinum,"Evening Turndown Service, Airport Transfer",,Confirmed,Mastercard,14081.259304490404,42243
BK011112,8818,1028,Deluxe,2024-08-13 22:18:52,2024-08-26 13:00:52,13,2,0,Silver,"Fruit Basket, Premium WiFi",,Checked-in,Maestro,10032.309592751477,15048
BK011113,23944,0610,Deluxe,2025-06-15 07:27:25,2025-06-27 16:00:25,12,2,1,Platinum,"Premium Amenities, Evening Turndown Service",,Confirmed,Maestro,9240.423593572807,27721
BK011114,1449,0422,Standard,2025-01-21 20:33:11,2025-01-26 13:00:11,5,1,0,Silver,"Welcome Drink, Premium WiFi",,Checked-out,American Express,1875.2751550673981,2812
BK011115,12269,1728,Suite,2024-08-30 11:39:03,2024-09-03 13:00:03,4,3,1,Silver,"Premium WiFi, Welcome Drink","Ocean view preferred, High floor room requested, Extra blankets needed, King bed preferred, Halal food only, Vegan menu requested, Special occasion cake needed, Wedding anniversary celebration, International power adapter needed, Specific brand toiletries requested, Office supplies needed in room, Early check-in requested for business meeting, Daily driver service requested, Private car service needed, Daily yoga session scheduling, Spa appointment scheduling assistance",Checked-in,Mastercard,8459.593181506634,12689
BK011116,13148,1808,Presidential Suite,2024-12-25 07:11:08,2025-01-04 19:11:08,9,1,0,Titanium,"Premium Welcome Gift, Luxury Airport Transfer",,Checked-in,Discover,24727.12529653793,98908
BK011117,20050,0419,Standard,2025-08-20 23:25:10,2025-09-03 13:00:10,14,2,0,Silver,"Welcome Drink, Premium WiFi","Ocean view preferred, High floor room requested, Room with balcony requested, Extra firm pillows, Feather-free bedding required, Extra blankets needed, Nut allergy - strict avoidance needed, Gluten-free meals required, Late dinner service needed, Honeymoon package requested, Champagne and strawberries setup, Romance package requested, Specific brand toiletries requested, International power adapter needed, Air purifier needed, Video conference setup assistance, Business center access after hours, Meeting room setup needed, Private car service needed, Train station pickup needed, Airport pickup requested, Fitness equipment in room requested, Meditation cushion needed, Daily yoga session scheduling",Checked-in,Discover,5840.041304802634,8760
BK011118,30487,0911,Deluxe,2025-12-29 13:52:00,2026-01-09 13:00:00,11,2,0,Silver,"Welcome Drink, Premium WiFi",,Checked-out,VISA 16 digit,8065.876456197729,12098
BK011119,45154,1407,Suite,2025-05-01 22:03:17,2025-05-10 11:00:17,9,1,3,Bronze,"Basic WiFi, Welcome Drink",,Checked-in,JCB 16 digit,18946.883178968154,18946
BK011120,18681,0201,Standard,2024-08-02 12:18:53,2024-08-08 16:00:53,6,1,1,Platinum,"Airport Transfer, Welcome Champagne",,Checked-in,JCB 15 digit,2472.5651830107017,7417
BK011121,30498,1923,Presidential Suite,2025-10-14 18:52:00,2025-10-19 11:00:00,5,2,1,Bronze,"Basic WiFi, Welcome Drink",,Cancelled,JCB 16 digit,24236.59761535033,24236
BK011122,13089,0521,Deluxe,2025-11-01 06:46:11,2025-11-12 16:00:11,11,2,1,Platinum,"Premium Amenities, Evening Turndown Service","Room with balcony requested, Hypoallergenic bedding required, Vegan menu requested, Proposal setup assistance needed, Extra towels needed, Meeting room setup needed, Train station pickup needed, Meditation cushion needed",Confirmed,VISA 16 digit,6069.5933822827055,18208
BK011123,21210,1506,Suite,2024-06-19 09:34:27,2024-06-21 21:34:27,1,4,0,Titanium,"Premium Welcome Gift, Private Butler Service",No special requests,Checked-in,VISA 19 digit,2346.4844619237674,9385
BK011124,8873,0628,Deluxe,2025-07-13 22:21:33,2025-07-24 16:00:33,11,1,2,Platinum,"Evening Turndown Service, Welcome Champagne",,Checked-out,VISA 16 digit,7266.900864060442,21800
BK011125,14628,1307,Suite,2025-08-20 14:19:17,2025-08-27 16:00:17,7,4,0,Platinum,"Welcome Champagne, Airport Transfer",,Confirmed,VISA 19 digit,11896.427729233419,35689
BK011126,14355,0916,Deluxe,2025-05-02 14:59:02,2025-05-15 13:00:02,13,1,1,Silver,"Welcome Drink, Fruit Basket",,Confirmed,Diners Club / Carte Blanche,9121.305151461398,13681
BK011127,33725,1920,Presidential Suite,2024-05-22 00:05:28,2024-05-29 11:00:28,7,2,3,Bronze,"Basic WiFi, Welcome Drink",,Cancelled,JCB 15 digit,42177.452352004,42177
BK011128,35231,1523,Suite,2025-03-26 16:17:41,2025-04-05 11:00:41,10,3,1,Bronze,"Basic WiFi, Welcome Drink",,Checked-in,JCB 16 digit,15781.519415491706,15781
BK011129,475,1710,Suite,2025-02-14 15:34:42,2025-02-28 16:00:42,14,4,0,Platinum,"Airport Transfer, Premium Amenities","Room with balcony requested, Feather-free bedding required, Late dinner service needed, Special occasion cake needed, Extra hangers needed, Early check-in requested for business meeting, Train station pickup needed, Meditation cushion needed",Confirmed,Diners Club / Carte Blanche,30869.791149614863,92609
BK011130,10233,0503,Deluxe,2024-01-30 16:34:55,2024-02-08 16:00:55,9,2,0,Platinum,"Airport Transfer, Welcome Champagne",,Cancelled,JCB 16 digit,4831.558333898626,14494
BK011131,45571,0919,Deluxe,2024-10-19 22:58:17,2024-10-24 14:00:17,5,3,0,Gold,"Premium Welcome Drink, Executive Lounge Access",,Checked-in,Diners Club / Carte Blanche,4102.985880890466,8205
BK011132,3926,0905,Deluxe,2024-02-25 17:29:00,2024-03-06 14:00:00,10,1,0,Gold,"Evening Turndown Service, Premium Welcome Drink",,Confirmed,Diners Club / Carte Blanche,5073.259368438408,10146
BK011133,18373,1520,Suite,2025-09-01 18:51:21,2025-09-07 11:00:21,6,3,0,Bronze,"Basic WiFi, Welcome Drink",,Cancelled,VISA 13 digit,13949.678229141498,13949
BK011134,11304,1505,Suite,2024-11-24 23:47:39,2024-11-27 11:00:39,3,4,0,Bronze,"Basic WiFi, Welcome Drink",No special requests,Checked-out,Maestro,4953.232133684811,4953
BK011135,18079,0411,Standard,2025-08-24 22:24:33,2025-09-03 11:00:33,10,1,1,Bronze,"Basic WiFi, Welcome Drink","Quiet room requested, King bed preferred, Gluten-free meals required, Wedding anniversary celebration, Extra towels needed, Early check-in requested for business meeting, Private car service needed, Spa appointment scheduling assistance",Cancelled,JCB 16 digit,5029.7714391748605,5029
BK011136,10322,1830,Presidential Suite,2025-12-12 16:59:50,2025-12-26 14:00:50,14,1,1,Gold,"Executive Lounge Access, Evening Turndown Service",,Cancelled,VISA 16 digit,51331.6906866104,102663
BK011137,45447,1904,Presidential Suite,2025-07-31 02:55:55,2025-08-10 16:00:55,10,1,0,Platinum,"Welcome Champagne, Airport Transfer",,Checked-in,JCB 16 digit,33826.776425887285,101480
