room_id,room_number,floor,type,square_feet,basic_amenities,additional_amenities,max_occupancy,bed_type,view_type,accessibility,status,last_renovation,base_rate,max_rate
RM000290,1020,10,Deluxe,455,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Balcony', 'Ocean View', 'Lounge Access', 'Soaking Tub']",3,King,Balcony,False,Occupied,2024-06-25,500,750
RM000291,1021,10,Deluxe,533,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Balcony'],3,Double Queen,Standard View,False,Maintenance,2024-04-23,500,750
RM000292,1022,10,Deluxe,483,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Pool View'],3,King,Pool View,True,Occupied,2023-06-26,500,750
RM000293,1023,10,Deluxe,567,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Lounge Access'],3,Double Queen,Standard View,False,Available,2024-10-08,500,750
RM000294,1024,10,Deluxe,566,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Lounge Access', 'Pool View', 'Balcony', 'Ocean View']",3,King,Balcony,False,Occupied,2023-01-21,500,750
RM000295,1025,10,Deluxe,569,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Lounge Access', 'Pool View', 'Ocean View', 'Soaking Tub']",3,Double Queen,Balcony,False,Maintenance,2022-11-25,500,750
RM000296,1026,10,Deluxe,507,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Soaking Tub']",3,Double Queen,Ocean View,False,Available,2022-12-03,500,750
RM000297,1027,10,Deluxe,580,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Soaking Tub', 'Lounge Access', 'Pool View']",3,King,Lounge Access,True,Occupied,2024-12-14,500,750
RM000298,1028,10,Deluxe,456,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Soaking Tub', 'Pool View']",3,Double Queen,Ocean View,False,Available,2024-09-12,500,750
RM000299,1029,10,Deluxe,519,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Balcony']",3,King,Standard View,False,Available,2022-08-10,500,750
RM000300,1030,10,Deluxe,473,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Lounge Access']",3,King,Standard View,False,Occupied,2024-10-26,500,750
RM000301,1101,11,Deluxe,562,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Balcony', 'Pool View']",3,King,Pool View,False,Occupied,2022-04-01,500,750
RM000302,1102,11,Deluxe,465,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Lounge Access', 'Balcony', 'Soaking Tub', 'Ocean View']",3,King,Soaking Tub,False,Available,2024-10-27,500,750
RM000303,1103,11,Deluxe,529,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Pool View']",3,Double Queen,Lounge Access,False,Maintenance,2022-02-24,500,750
RM000304,1104,11,Deluxe,503,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Pool View', 'Ocean View', 'Balcony']",3,King,Balcony,False,Available,2024-11-30,500,750
RM000305,1105,11,Deluxe,546,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Pool View', 'Balcony']",3,King,Balcony,False,Occupied,2023-12-24,500,750
RM000306,1106,11,Deluxe,546,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Balcony']",3,Double Queen,Balcony,False,Maintenance,2024-12-19,500,750
RM000307,1107,11,Deluxe,505,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Soaking Tub', 'Ocean View', 'Pool View']",3,King,Soaking Tub,False,Available,2023-10-09,500,750
RM000308,1108,11,Deluxe,502,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Pool View', 'Ocean View', 'Lounge Access']",3,King,Lounge Access,False,Occupied,2022-02-25,500,750
RM000309,1109,11,Deluxe,535,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Ocean View'],3,King,Ocean View,True,Occupied,2022-08-23,500,750
RM000310,1110,11,Deluxe,496,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Lounge Access', 'Balcony', 'Pool View', 'Ocean View']",3,King,Ocean View,False,Occupied,2024-02-02,500,750
RM000311,1111,11,Deluxe,549,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Lounge Access', 'Balcony']",3,Double Queen,Ocean View,False,Maintenance,2023-06-18,500,750
RM000312,1112,11,Deluxe,528,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Balcony', 'Soaking Tub', 'Pool View', 'Lounge Access']",3,King,Soaking Tub,False,Maintenance,2023-01-25,500,750
RM000313,1113,11,Deluxe,562,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Ocean View']",3,King,Ocean View,False,Maintenance,2023-10-27,500,750
RM000314,1114,11,Deluxe,549,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Ocean View', 'Balcony']",3,King,Ocean View,False,Available,2023-11-16,500,750
RM000315,1115,11,Deluxe,499,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Soaking Tub', 'Lounge Access', 'Pool View']",3,Double Queen,Soaking Tub,False,Occupied,2022-10-26,500,750
RM000316,1116,11,Deluxe,585,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Balcony']",3,King,Balcony,False,Available,2023-02-11,500,750
RM000317,1117,11,Deluxe,486,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Lounge Access']",3,Double Queen,Ocean View,False,Maintenance,2022-06-06,500,750
RM000318,1118,11,Deluxe,499,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Pool View', 'Ocean View']",3,Double Queen,Pool View,False,Occupied,2023-11-09,500,750
RM000319,1119,11,Deluxe,569,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Ocean View', 'Lounge Access', 'Balcony', 'Soaking Tub']",3,King,Ocean View,False,Maintenance,2024-09-28,500,750
RM000320,1120,11,Deluxe,554,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Soaking Tub', 'Lounge Access', 'Pool View', 'Balcony']",3,Double Queen,Soaking Tub,False,Available,2023-03-30,500,750
RM000321,1121,11,Deluxe,596,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Pool View', 'Balcony', 'Ocean View']",3,King,Ocean View,False,Available,2023-02-01,500,750
RM000322,1122,11,Deluxe,476,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Soaking Tub', 'Ocean View', 'Balcony']",3,Double Queen,Ocean View,False,Maintenance,2024-04-19,500,750
RM000323,1123,11,Deluxe,513,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Soaking Tub', 'Ocean View', 'Lounge Access']",3,Double Queen,Balcony,False,Occupied,2023-12-07,500,750
RM000324,1124,11,Deluxe,571,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Pool View', 'Ocean View', 'Lounge Access']",3,Double Queen,Ocean View,False,Occupied,2024-12-05,500,750
RM000325,1125,11,Deluxe,509,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Ocean View'],3,King,Ocean View,False,Available,2023-10-28,500,750
RM000326,1126,11,Deluxe,471,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Soaking Tub', 'Balcony', 'Pool View']",3,King,Soaking Tub,False,Available,2024-10-08,500,750
RM000327,1127,11,Deluxe,581,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Balcony', 'Ocean View']",3,King,Balcony,False,Maintenance,2022-02-05,500,750
RM000328,1128,11,Deluxe,488,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']",['Pool View'],3,Double Queen,Pool View,False,Available,2023-09-04,500,750
RM000329,1129,11,Deluxe,575,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Ocean View', 'Lounge Access']",3,Double Queen,Lounge Access,False,Maintenance,2024-08-12,500,750
RM000330,1130,11,Deluxe,525,"['Air Conditioning', '55"" Smart TV', 'Nespresso Machine', 'Mini Fridge', 'Hair Dryer', 'In-Room Safe', 'Work Desk', 'High-Speed WiFi', 'Bluetooth Speaker', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Evening Turndown Service']","['Lounge Access', 'Pool View', 'Ocean View', 'Soaking Tub', 'Balcony']",3,King,Lounge Access,False,Occupied,2024-04-23,500,750
RM000331,1201,12,Suite,1029,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Executive Lounge Access', 'Corner View', 'Wraparound Balcony', 'Wine Fridge', 'Ocean View', 'Steam Shower', 'Butler Service']",4,Double King,Steam Shower,False,Available,2024-11-02,1000,2000
RM000332,1202,12,Suite,1037,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Executive Lounge Access', 'Butler Service', 'Steam Shower', 'Wraparound Balcony']",4,King + Sofa Bed,Standard View,True,Occupied,2024-09-04,1000,2000
RM000333,1203,12,Suite,770,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Wraparound Balcony']",4,Double King,Standard View,False,Available,2023-06-13,1000,2000
RM000334,1204,12,Suite,1021,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Ocean View', 'Butler Service', 'Executive Lounge Access', 'Wine Fridge']",4,King + Sofa Bed,Wine Fridge,False,Available,2023-11-14,1000,2000
RM000335,1205,12,Suite,1097,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Ocean View', 'Wraparound Balcony', 'Executive Lounge Access', 'Corner View', 'Wine Fridge', 'Butler Service', 'Jacuzzi Tub']",4,King + Sofa Bed,Steam Shower,False,Available,2023-10-21,1000,2000
RM000336,1206,12,Suite,789,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Ocean View', 'Wraparound Balcony']",4,Double King,Ocean View,False,Occupied,2024-02-19,1000,2000
RM000337,1207,12,Suite,1091,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Butler Service', 'Ocean View', 'Executive Lounge Access', 'Jacuzzi Tub', 'Wraparound Balcony', 'Corner View', 'Wine Fridge']",4,Double King,Corner View,False,Available,2023-10-12,1000,2000
RM000338,1208,12,Suite,1165,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Steam Shower', 'Wraparound Balcony', 'Jacuzzi Tub', 'Executive Lounge Access', 'Wine Fridge', 'Butler Service', 'Corner View']",4,King + Sofa Bed,Steam Shower,False,Available,2022-04-27,1000,2000
RM000339,1209,12,Suite,970,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']",['Wraparound Balcony'],4,King + Sofa Bed,Standard View,False,Available,2024-08-23,1000,2000
RM000340,1210,12,Suite,1005,"['Air Conditioning', '65"" Smart TV', 'Nespresso Machine', 'Full-Size Refrigerator', 'Hair Dryer', 'In-Room Safe', 'Executive Work Desk', 'Ultra-High-Speed WiFi', 'Bose Sound System', 'Microwave', 'Premium Bathrobes', 'Designer Slippers', 'Kitchenette', 'Dining Area', 'Living Room Area', 'Guest Bathroom', 'Evening Turndown Service', 'Welcome Amenity']","['Wine Fridge', 'Steam Shower']",4,Double King,Standard View,False,Occupied,2022-01-13,1000,2000
