event_booking_id,customer_id,event_type,space_id,event_date,duration_hours,attendees,setup_requirements,additional_setup_notes,setup_start_time,setup_completion_time
EB014769,10843,Anniversary,ES000003,2025-01-17 15:17:42,6,120,"Champagne station, Intimate table setup, Gift table, Decorative lighting, Dance floor, Photo display area, Girl would deep hour.",,2025-01-17 13:17:42,2025-01-17 14:47:42
EB014770,43060,Corporate Meeting,ES000001,2025-08-09 00:17:09,1,25,"Water and coffee station, Notepads and pens, Projector and screen, U-shaped table setup, Conference phone, Whiteboard setup",,2025-08-08 21:17:09,2025-08-08 23:47:09
EB014771,15997,Birthday,ES000003,2025-11-01 21:30:56,2,85,"Decorations installation, Round table setup, Dance floor (optional), Gift table, Basic audio system, Photo area setup",,2025-11-01 18:30:56,2025-11-01 21:00:56
EB014772,13727,Conference,ES000001,2025-07-05 20:32:48,7,147,"Registration desk, Podium and microphone, Water station setup, Whiteboard or flipchart, Projector and screen, Theater-style seating, Audio/Visual equipment",,2025-07-05 17:32:48,2025-07-05 20:02:48
EB014773,12831,Conference,ES000002,2025-01-07 09:39:46,3,155,"Whiteboard or flipchart, Theater-style seating, Projector and screen, Audio/Visual equipment, Water station setup, Power strips for laptops, Registration desk, Relationship friend fine prove act front.",,2025-01-07 06:39:46,2025-01-07 09:09:46
EB014774,10024,Conference,ES000003,2025-09-28 10:38:04,4,119,"Podium and microphone, Theater-style seating, Water station setup, Projector and screen, Whiteboard or flipchart, Audio/Visual equipment",,2025-09-28 08:38:04,2025-09-28 10:08:04
EB014775,46947,Corporate Meeting,ES000001,2025-08-07 18:51:48,5,36,"Projector and screen, Water and coffee station, Whiteboard setup, U-shaped table setup, Notepads and pens, Conference phone",,2025-08-07 14:51:48,2025-08-07 18:21:48
EB014776,10572,Corporate Meeting,ES000001,2026-01-04 00:06:07,1,38,"Projector and screen, Whiteboard setup, Water and coffee station, Conference phone",He might everybody lead us. Tree allow suffer senior sure.,2026-01-03 20:06:07,2026-01-03 23:36:07
EB014777,6304,Conference,ES000002,2025-10-28 23:26:18,4,127,"Power strips for laptops, Podium and microphone, Projector and screen, Registration desk, Whiteboard or flipchart, Water station setup",,2025-10-28 21:26:18,2025-10-28 22:56:18
EB014778,25839,Wedding,ES000004,2025-03-26 07:40:25,6,115,"Table arrangements for reception, Bar setup, Chair setup with aisle arrangement, Dance floor installation, Audio system for ceremony, Altar or arch setup, Photo booth area, Cake display table, Seem science case brother similar.",Man end girl treatment. Or road article weight state score benefit activity.,2025-03-26 03:40:25,2025-03-26 07:10:25
EB014779,44654,Birthday,ES000003,2025-07-13 01:07:40,4,38,"Basic audio system, Photo area setup, Gift table, Round table setup, Dance floor (optional), Success class TV table item participant interest.",,2025-07-12 23:07:40,2025-07-13 00:37:40
EB014780,35603,Wedding,ES000004,2025-10-20 08:25:38,6,111,"Bar setup, Chair setup with aisle arrangement, Dance floor installation, Altar or arch setup, Photo booth area, Table arrangements for reception, Cake display table, Audio system for ceremony, Gift table",,2025-10-20 05:25:38,2025-10-20 07:55:38
EB014781,17764,Corporate Meeting,ES000001,2025-02-13 03:54:04,3,7,"Projector and screen, U-shaped table setup, Water and coffee station, Whiteboard setup",Later top but law resource her. Chance either specific week. Much make resource approach by.,2025-02-12 23:54:04,2025-02-13 03:24:04
EB014782,17294,Wedding,ES000004,2025-12-02 22:01:41,6,178,"Chair setup with aisle arrangement, Dance floor installation, Altar or arch setup, Bar setup, Gift table, Table arrangements for reception, Cake display table",,2025-12-02 18:01:41,2025-12-02 21:31:41
EB014783,26503,Corporate Meeting,ES000003,2025-03-02 02:02:28,2,38,"Conference phone, Water and coffee station, Notepads and pens, U-shaped table setup, Whiteboard setup, Projector and screen, Protect study up.",Policy unit those often too position unit. Listen white other.,2025-03-02 00:02:28,2025-03-02 01:32:28
EB014784,37473,Wedding,ES000001,2025-11-14 02:51:49,8,159,"Chair setup with aisle arrangement, Bar setup, Gift table, Audio system for ceremony, Photo booth area, Altar or arch setup, Cake display table, Drive above least expert establish child protect.",Us four story life risk exactly. Activity compare evidence role although.,2025-11-14 00:51:49,2025-11-14 02:21:49
EB014785,45664,Anniversary,ES000004,2025-04-27 08:45:53,6,53,"Photo display area, Decorative lighting, Dance floor, Intimate table setup, Gift table, Call focus sell task similar development social I.",,2025-04-27 05:45:53,2025-04-27 08:15:53
EB014786,30533,Wedding,ES000002,2025-12-13 12:50:25,5,215,"Gift table, Altar or arch setup, Bar setup, Chair setup with aisle arrangement, Audio system for ceremony, Photo booth area, Table arrangements for reception, Dance floor installation",,2025-12-13 08:50:25,2025-12-13 12:20:25
EB014787,13297,Wedding,ES000003,2025-12-03 01:47:34,4,65,"Table arrangements for reception, Cake display table, Chair setup with aisle arrangement, Gift table, Audio system for ceremony, Dance floor installation, Altar or arch setup, Photo booth area, Bar setup, Continue action sign week image best interesting.",,2025-12-02 22:47:34,2025-12-03 01:17:34
EB014788,34382,Anniversary,ES000002,2025-08-15 17:58:11,6,48,"Champagne station, Intimate table setup, Dance floor, Decorative lighting, Photo display area",,2025-08-15 14:58:11,2025-08-15 17:28:11
EB014789,40694,Birthday,ES000004,2025-05-28 13:04:35,3,11,"Gift table, Basic audio system, Round table setup, Photo area setup, Dance floor (optional), Decorations installation, Cake table",Side stand reason cut which. Government condition beyond miss system.,2025-05-28 09:04:35,2025-05-28 12:34:35
EB014790,30099,Birthday,ES000004,2025-09-13 17:41:10,2,81,"Decorations installation, Gift table, Dance floor (optional), Cake table, Basic audio system, Photo area setup",,2025-09-13 14:41:10,2025-09-13 17:11:10
EB014791,18967,Corporate Meeting,ES000001,2025-05-06 09:04:35,2,39,"Projector and screen, Notepads and pens, Conference phone, Whiteboard setup, Water and coffee station, U-shaped table setup, Ball sure war network know since.",,2025-05-06 05:04:35,2025-05-06 08:34:35
EB014792,45877,Conference,ES000003,2025-07-06 06:17:45,7,30,"Power strips for laptops, Water station setup, Projector and screen, Whiteboard or flipchart, Registration desk, Theater-style seating, Audio/Visual equipment",,2025-07-06 02:17:45,2025-07-06 05:47:45
EB014793,9935,Conference,ES000004,2025-11-28 16:11:51,4,156,"Registration desk, Whiteboard or flipchart, Theater-style seating, Podium and microphone, Audio/Visual equipment, Projector and screen, Power strips for laptops",,2025-11-28 12:11:51,2025-11-28 15:41:51
EB014794,47517,Wedding,ES000001,2025-12-17 09:43:50,8,178,"Altar or arch setup, Chair setup with aisle arrangement, Cake display table, Photo booth area, Bar setup, Table arrangements for reception, Audio system for ceremony, Gift table",,2025-12-17 07:43:50,2025-12-17 09:13:50
EB014795,4459,Corporate Meeting,ES000003,2025-01-08 14:32:27,3,11,"Whiteboard setup, Water and coffee station, Notepads and pens, U-shaped table setup, Conference phone",,2025-01-08 12:32:27,2025-01-08 14:02:27
EB014796,1799,Anniversary,ES000003,2025-05-10 23:51:12,6,143,"Champagne station, Decorative lighting, Gift table, Dance floor, Intimate table setup, Local money eye very authority food grow.",,2025-05-10 19:51:12,2025-05-10 23:21:12
EB014797,46008,Wedding,ES000004,2025-05-05 07:58:31,8,280,"Altar or arch setup, Chair setup with aisle arrangement, Cake display table, Table arrangements for reception, Audio system for ceremony, Bar setup, Dance floor installation, Photo booth area",,2025-05-05 04:58:31,2025-05-05 07:28:31
EB014798,20864,Anniversary,ES000001,2025-07-04 13:27:52,3,147,"Intimate table setup, Gift table, Photo display area, Decorative lighting",,2025-07-04 11:27:52,2025-07-04 12:57:52
EB014799,3981,Corporate Meeting,ES000004,2025-09-23 09:08:23,5,38,"Projector and screen, U-shaped table setup, Conference phone, Notepads and pens, Whiteboard setup, Water and coffee station",,2025-09-23 07:08:23,2025-09-23 08:38:23
EB014800,11442,Anniversary,ES000003,2025-05-12 12:19:03,4,57,"Photo display area, Dance floor, Gift table, Champagne station",,2025-05-12 09:19:03,2025-05-12 11:49:03
EB014801,44853,Conference,ES000004,2025-04-11 22:17:09,5,30,"Podium and microphone, Audio/Visual equipment, Registration desk, Power strips for laptops, Whiteboard or flipchart, Water station setup",Every teach chair add. Authority check trial.,2025-04-11 20:17:09,2025-04-11 21:47:09
EB014802,32470,Birthday,ES000004,2025-10-31 17:44:03,4,23,"Cake table, Gift table, Photo area setup, Decorations installation, Round table setup, Basic audio system",Turn role no against herself. Worker skin law cold they.,2025-10-31 15:44:03,2025-10-31 17:14:03
EB014803,11747,Wedding,ES000001,2025-07-25 02:15:21,7,279,"Photo booth area, Gift table, Altar or arch setup, Table arrangements for reception, Audio system for ceremony, Cake display table, Chair setup with aisle arrangement, Bar setup, Dance floor installation",,2025-07-24 23:15:21,2025-07-25 01:45:21
EB014804,36358,Corporate Meeting,ES000002,2025-03-28 17:16:16,3,37,"Conference phone, Projector and screen, Water and coffee station, Whiteboard setup, Listen pay work lay clear every player.",Knowledge get war indeed. Smile member my magazine spring century save.,2025-03-28 14:16:16,2025-03-28 16:46:16
EB014805,33686,Anniversary,ES000001,2025-03-11 23:37:26,6,26,"Intimate table setup, Decorative lighting, Dance floor, Gift table, Specific southern example approach.",,2025-03-11 21:37:26,2025-03-11 23:07:26
EB014806,17032,Wedding,ES000001,2025-10-17 03:30:52,5,80,"Chair setup with aisle arrangement, Altar or arch setup, Photo booth area, Bar setup, Audio system for ceremony, Gift table, Dance floor installation, Cake display table, Table arrangements for reception",Them financial point section team consider. Activity space TV mother develop country send.,2025-10-17 00:30:52,2025-10-17 03:00:52
EB014807,39695,Birthday,ES000003,2025-10-20 14:58:39,4,62,"Gift table, Basic audio system, Photo area setup, Cake table, Dance floor (optional), Round table setup, Decorations installation",,2025-10-20 10:58:39,2025-10-20 14:28:39
EB014808,40846,Birthday,ES000004,2025-07-07 22:46:24,4,53,"Basic audio system, Round table setup, Cake table, Photo area setup, Gift table, Decorations installation",,2025-07-07 20:46:24,2025-07-07 22:16:24
EB014809,39013,Wedding,ES000001,2025-09-02 01:14:23,4,61,"Photo booth area, Altar or arch setup, Table arrangements for reception, Dance floor installation, Cake display table, Bar setup, Audio system for ceremony, Gift table, Chair setup with aisle arrangement",Player lawyer one subject behind. Third personal number old choice could.,2025-09-01 21:14:23,2025-09-02 00:44:23
EB014810,17508,Wedding,ES000003,2025-03-03 06:05:32,6,293,"Gift table, Photo booth area, Chair setup with aisle arrangement, Audio system for ceremony, Bar setup, Table arrangements for reception, Cake display table, Dance floor installation, Altar or arch setup",,2025-03-03 02:05:32,2025-03-03 05:35:32
EB014811,27458,Anniversary,ES000004,2025-03-15 22:05:57,6,29,"Intimate table setup, Dance floor, Decorative lighting, Photo display area, Movement house out six admit nor.",,2025-03-15 19:05:57,2025-03-15 21:35:57
EB014812,20021,Conference,ES000003,2025-12-21 05:33:39,3,106,"Audio/Visual equipment, Theater-style seating, Power strips for laptops, Podium and microphone, Whiteboard or flipchart, Registration desk",Big conference style note give husband can. Method step enjoy ability authority.,2025-12-21 01:33:39,2025-12-21 05:03:39
EB014813,24591,Birthday,ES000004,2025-03-07 11:41:33,3,79,"Photo area setup, Round table setup, Cake table, Gift table, Dance floor (optional)",,2025-03-07 07:41:33,2025-03-07 11:11:33
EB014814,18002,Conference,ES000004,2025-07-09 11:44:58,3,98,"Registration desk, Projector and screen, Whiteboard or flipchart, Theater-style seating, Podium and microphone, Water station setup, Audio/Visual equipment, Street challenge remain player husband mission.",Example laugh item TV which argue.,2025-07-09 07:44:58,2025-07-09 11:14:58
EB014815,1767,Wedding,ES000004,2025-11-29 00:15:24,5,176,"Chair setup with aisle arrangement, Gift table, Dance floor installation, Cake display table, Photo booth area, Altar or arch setup, Bar setup, Audio system for ceremony",,2025-11-28 22:15:24,2025-11-28 23:45:24
EB014816,29215,Conference,ES000003,2025-06-19 20:33:17,2,194,"Theater-style seating, Water station setup, Power strips for laptops, Podium and microphone, Audio/Visual equipment, Registration desk, Whiteboard or flipchart, Projector and screen, Guess large prevent discuss much.",Issue how beat. Throughout stop eye general account official pretty easy.,2025-06-19 18:33:17,2025-06-19 20:03:17
EB014817,40307,Conference,ES000003,2025-03-22 13:47:59,3,71,"Podium and microphone, Whiteboard or flipchart, Power strips for laptops, Theater-style seating, Projector and screen, Audio/Visual equipment, Water station setup, Registration desk",,2025-03-22 11:47:59,2025-03-22 13:17:59
EB014818,28534,Birthday,ES000001,2025-11-17 14:13:08,4,68,"Dance floor (optional), Cake table, Photo area setup, Basic audio system, Round table setup, Decorations installation, Population whatever reduce he store shoulder structure prepare.",,2025-11-17 10:13:08,2025-11-17 13:43:08
EB014819,42494,Conference,ES000003,2025-09-18 03:54:04,7,130,"Audio/Visual equipment, Projector and screen, Whiteboard or flipchart, Podium and microphone, Water station setup, Theater-style seating, Registration desk, Power strips for laptops, Room change range market.",Administration my follow arrive. Meeting commercial attorney economy century.,2025-09-18 00:54:04,2025-09-18 03:24:04
EB014820,6344,Birthday,ES000003,2025-11-13 05:55:55,2,97,"Photo area setup, Gift table, Basic audio system, Cake table, Dance floor (optional), Decorations installation",,2025-11-13 01:55:55,2025-11-13 05:25:55
EB014821,41766,Wedding,ES000001,2025-12-08 06:30:11,4,230,"Bar setup, Cake display table, Table arrangements for reception, Altar or arch setup, Audio system for ceremony, Gift table, Chair setup with aisle arrangement, Bit relate end myself participant.",,2025-12-08 03:30:11,2025-12-08 06:00:11
EB014822,10203,Birthday,ES000004,2025-09-13 01:13:56,4,89,"Photo area setup, Basic audio system, Dance floor (optional), Decorations installation, Round table setup",,2025-09-12 21:13:56,2025-09-13 00:43:56
EB014823,5911,Corporate Meeting,ES000001,2025-07-20 11:31:37,2,17,"Whiteboard setup, Water and coffee station, Projector and screen, Notepads and pens, U-shaped table setup, Conference phone",,2025-07-20 08:31:37,2025-07-20 11:01:37
