feedback_id,booking_id,customer_id,rating,feedback_text,feedback_date,sentiment,category,subcategory,feedback_source,language,is_verified_stay,helpful_votes,satisfaction_scores,tags,status,response_required,response_text,staff_response,response_date,response_time_hours,resolved
FB004888,BK042538,20531,4,I had an exceptional room experience during my stay. clean but showing some wear The attention to detail was remarkable. A perfect example of luxury hospitality. I would definitely recommend this aspect of the hotel to others. I can't wait to visit again.,2025-07-09 14:00:28,positive,room,noise,web,fr,True,39,"{'cleanliness': 4, 'service': 2, 'value': 4, 'location': 1, 'amenities': 1}","amenities, room quality",resolved,False,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-07-09 21:00:28,7.0,True
FB004889,BK022549,35003,2,I was disappointed with the service experience. staff seemed overwhelmed This was not what I expected from a hotel of this caliber. Management should focus on resolving the concierge. Several issues need to be addressed. These issues really impacted our experience.,2024-08-01 11:00:50,negative,service,concierge,mobile,zh,True,91,"{'cleanliness': 4, 'service': 2, 'value': 4, 'location': 3, 'amenities': 1}","professionalism, staff, hospitality",pending,True,We're sorry to hear about your issues with our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We're sorry to hear about your issues with our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-08-02 23:00:50,36.0,True
FB004890,BK036897,23951,5,What an outstanding amenities experience! beautiful pool area Every aspect was carefully thought out. A perfect example of luxury hospitality. It's rare to find this level of excellence. This sets a new standard for excellence.,2025-10-09 07:29:24,positive,amenities,gym,mobile,fr,True,23,"{'cleanliness': 1, 'service': 1, 'value': 2, 'location': 3, 'amenities': 1}","facilities, maintenance",resolved,False,Thank you for your wonderful feedback about our amenities! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our amenities! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-10-09 14:29:24,7.0,True
FB004891,BK016225,13371,5,I can't say enough good things about the dining. diverse menu options The quality was consistently high throughout my stay. The level of service was outstanding. This is exactly what you hope for in a luxury hotel. Looking forward to my next stay here.,2025-12-11 11:00:12,positive,dining,ambiance,in-person,zh,True,47,"{'cleanliness': 2, 'service': 1, 'value': 4, 'location': 4, 'amenities': 2}","restaurant, menu, dining",resolved,True,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2025-12-12 00:00:12,13.0,True
FB004892,BK037060,30365,3,"The room was adequate for my needs. lighting could be better While not exceptional, it met basic expectations. Better staff training would make a significant difference. There's potential for improvement but it was acceptable overall. Adequate for now, but there's room for growth.",2024-10-15 14:00:07,neutral,room,comfort,mobile,en,True,45,"{'cleanliness': 5, 'service': 4, 'value': 5, 'location': 5, 'amenities': 4}","maintenance, room quality",resolved,False,Thank you for sharing your thoughts about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,,2024-10-17 13:00:07,47.0,True
FB004893,BK028726,26469,4,"The service was adequate for my needs. quick response to requests While not exceptional, it met basic expectations. Updated facilities would enhance the experience. There's potential for improvement but it was acceptable overall. With some refinements, this could be excellent.",2025-07-31 16:00:27,neutral,service,valet,mobile,en,True,42,"{'cleanliness': 3, 'service': 5, 'value': 5, 'location': 1, 'amenities': 3}","professionalism, staff, service quality",resolved,False,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-08-01 04:00:27,12.0,True
FB004894,BK003872,40978,5,I can't say enough good things about the room. spacious and well-maintained The quality was consistently high throughout my stay. Sets the standard for luxury accommodations. This is exactly what you hope for in a luxury hotel. Highly recommended for anyone seeking quality.,2025-09-16 13:00:02,positive,room,comfort,in-person,ja,True,79,"{'cleanliness': 3, 'service': 4, 'value': 4, 'location': 2, 'amenities': 1}","housekeeping, comfort",resolved,False,Your kind words about our room mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2025-09-17 06:00:02,17.0,True
FB004895,BK004979,6020,4,"The amenities exceeded all my expectations. great spa services Throughout my stay, I was consistently impressed. A masterclass in customer service. This level of quality really sets this hotel apart. I will definitely be returning on my next visit.",2024-03-12 14:00:58,positive,amenities,pool,in-person,ja,True,1,"{'cleanliness': 5, 'service': 3, 'value': 3, 'location': 3, 'amenities': 2}","availability, quality",resolved,True,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2024-03-13 08:00:58,18.0,True
FB004896,BK000029,9504,5,I can't say enough good things about the room. spacious and well-maintained The quality was consistently high throughout my stay. Couldn't have asked for a better experience. This is exactly what you hope for in a luxury hotel. Looking forward to my next stay here.,2025-06-23 14:00:13,positive,room,amenities,email,zh,True,93,"{'cleanliness': 2, 'service': 1, 'value': 3, 'location': 3, 'amenities': 2}",housekeeping,resolved,False,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2025-06-25 02:00:13,36.0,True
FB004897,BK006395,41541,4,"The dining met standard expectations. portion sizes inconsistent Nothing particularly stood out, either positively or negatively. More attention to detail is needed. It served its purpose but left room for improvement. Adequate for now, but there's room for growth.",2024-11-04 02:49:10,neutral,dining,food quality,mobile,fr,True,33,"{'cleanliness': 5, 'service': 5, 'value': 1, 'location': 3, 'amenities': 4}","dining, restaurant, food quality",resolved,False,We appreciate your honest feedback about our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,We appreciate your honest feedback about our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,2024-11-05 15:49:10,37.0,True
FB004898,BK023110,27728,3,I regret to say that the room was unsatisfactory. air conditioning was inconsistent This fell well below standard. The amenities needs a systematic solution. These issues should be resolved for future guests. Hope management takes these issues seriously.,2024-06-16 14:00:02,negative,room,noise,phone,ja,True,81,"{'cleanliness': 2, 'service': 5, 'value': 4, 'location': 3, 'amenities': 5}","amenities, housekeeping",pending,True,We sincerely apologize for your experience with our room. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We sincerely apologize for your experience with our room. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-06-17 00:00:02,10.0,True
FB004899,BK016970,30890,3,"The dining was adequate for my needs. beautiful presentation While not exceptional, it met basic expectations. Enhanced quality control measures are necessary. There's potential for improvement but it was acceptable overall. Not bad, but not particularly memorable.",2024-10-26 15:12:09,neutral,dining,service,phone,zh,True,88,"{'cleanliness': 4, 'service': 1, 'value': 4, 'location': 2, 'amenities': 1}","dining, food quality",resolved,False,Thank you for your feedback regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,2024-10-28 04:12:09,37.0,True
